Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50370251986015XXX01,LANDSAT_5,N/A,XXX,DAY, 037, 025,2,1986/01/15,1986:015:17:26:23.05050,1986:015:17:26:49.68300,N,9,9,9,9,9,9,9,9,0,10,10,0,0,14.59559039,153.53379848, 50.29462   (50°17'40.63"N),-106.84435   (106°50'39.66"W), 51.25588   (51°15'21.17"N),-107.79648  (107°47'47.33"W), 50.87910   (50°52'44.76"N),-105.22587   (105°13'33.13"W), 49.68961   (49°41'22.60"N),-108.42444   (108°25'27.98"W), 49.32478 (49°19'29.21"N),-105.93208   (105°55'55.49"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25226   (51°15'08.14"N),-108.61860   (108°37'06.96"S), 51.30814   (51°18'29.30"N),-105.13199   (105°07'55.16"S), 49.24871   (49°14'55.36"N),-108.46978  (108°28'11.21"W), 49.30077   (49°18'02.77"N),-105.12655   (105°07'35.58"S),8111,7441,7441,8111,39,6.424,4.722,4.355,.323,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29462,-106.84435,51.25588,-107.79648,50.8791,-105.22587,49.68961,-108.42444,49.32478,-105.93208,LT50370251986015XXX01,LT50370251986015XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50370251986015XXX01
LT50380251985307PAC02,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/11/03,1985:307:17:33:53.75813,1985:307:17:34:20.38769,N,9,9,9,9,9,9,9,9,15.81,.18,5.9,51.7,5.46,22.02388088,158.3936666, 50.29431   (50°17'39.52"N),-108.38801   (108°23'16.84"W), 51.25557   (51°15'20.05"N),-109.34014  (109°20'24.50"W), 50.87879   (50°52'43.64"N),-106.76954   (106°46'10.34"W), 49.68930   (49°41'21.48"N),-109.96809   (109°58'05.12"W), 49.32447 (49°19'28.09"N),-107.47574   (107°28'32.66"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27712   (51°16'37.63"N),-110.01792   (110°01'04.51"S), 51.20010   (51°12'00.36"N),-106.64370   (106°38'37.32"S), 49.34557   (49°20'44.05"N),-110.05692  (110°03'24.91"W), 49.27362   (49°16'25.03"N),-106.81612   (106°48'58.03"S),7861,7161,7161,7861,33,5.522,4.732,2.846,.251,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29431,-108.38801,51.25557,-109.34014,50.87879,-106.76954,49.6893,-109.96809,49.32447,-107.47574,LT50380251985307PAC02,LT50380251985307PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985307PAC02
LT50370251985300PAC04,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/10/27,1985:300:17:27:48.90556,1985:300:17:28:15.53456,N,9,9,9,9,9,9,9,9,6.07,3.94,.32,11.44,8.6,24.21041473,157.72632141, 50.29569   (50°17'44.48"N),-106.83837   (106°50'18.13"W), 51.25696   (51°15'25.06"N),-107.79052  (107°47'25.87"W), 50.88016   (50°52'48.58"N),-105.21985   (105°13'11.46"W), 49.69069   (49°41'26.48"N),-108.41850   (108°25'06.60"W), 49.32585 (49°19'33.06"N),-105.92608   (105°55'33.89"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.25226   (51°15'08.14"N),-108.61860   (108°37'06.96"S), 51.30814   (51°18'29.30"N),-105.12768   (105°07'39.65"S), 49.24602   (49°14'45.67"N),-108.46960  (108°28'10.56"W), 49.29808   (49°17'53.09"N),-105.12241   (105°07'20.68"S),8121,7451,7451,8121,38,10.881,9.034,6.065,.418,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29569,-106.83837,51.25696,-107.79052,50.88016,-105.21985,49.69069,-108.4185,49.32585,-105.92608,LT50370251985300PAC04,LT50370251985300PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985300PAC04
LT50380251985291PAC02,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/10/18,1985:291:17:34:06.72213,1985:291:17:34:33.35075,N,9,9,9,9,9,9,9,9,.02,.01,.02,.03,0,27.19252579,156.55401245, 50.29304   (50°17'34.94"N),-108.38154   (108°22'53.54"W), 51.25430   (51°15'15.48"N),-109.33365  (109°20'01.14"W), 50.87752   (50°52'39.07"N),-106.76312   (106°45'47.23"W), 49.68802   (49°41'16.87"N),-109.96158   (109°57'41.69"W), 49.32321 (49°19'23.56"N),-107.46929   (107°28'09.44"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27704   (51°16'37.34"N),-110.00932   (110°00'33.55"S), 51.19994   (51°11'59.78"N),-106.63942   (106°38'21.91"S), 49.34550   (49°20'43.80"N),-110.04866  (110°02'55.18"W), 49.27347   (49°16'24.49"N),-106.81200   (106°48'43.20"S),7851,7161,7161,7851,100,5.716,4.38,3.672,.249,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29304,-108.38154,51.2543,-109.33365,50.87752,-106.76312,49.68802,-109.96158,49.32321,-107.46929,LT50380251985291PAC02,LT50380251985291PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985291PAC02
LT50370251985284PAC02,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/10/11,1985:284:17:28:00.81081,1985:284:17:28:27.43913,N,9,9,9,9,9,9,9,9,34.51,58.63,8.73,59.9,10.78,29.59323807,155.36480069, 50.29295   (50°17'34.62"N),-106.82913   (106°49'44.87"W), 51.25421   (51°15'15.16"N),-107.78124  (107°46'52.46"W), 50.87743   (50°52'38.75"N),-105.21071   (105°12'38.56"W), 49.68793   (49°41'16.55"N),-108.40916   (108°24'32.98"W), 49.32312 (49°19'23.23"N),-105.91688   (105°55'00.77"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.24714   (51°14'49.70"N),-108.60960   (108°36'34.56"S), 51.30275   (51°18'09.90"N),-105.11906   (105°07'08.62"S), 49.24088   (49°14'27.17"N),-108.46099  (108°27'39.56"W), 49.29269   (49°17'33.68"N),-105.11415   (105°06'50.94"S),8121,7451,7451,8121,55,10.788,7.335,7.911,.421,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29295,-106.82913,51.25421,-107.78124,50.87743,-105.21071,49.68793,-108.40916,49.32312,-105.91688,LT50370251985284PAC02,LT50370251985284PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985284PAC02
LT50380251985275PAC02,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/10/02,1985:275:17:34:17.34250,1985:275:17:34:43.97031,N,9,9,9,9,9,9,9,9,24.78,38.22,.29,60.54,.08,32.7315997,153.57064084, 50.29204   (50°17'31.34"N),-108.36842   (108°22'06.31"W), 51.25330   (51°15'11.88"N),-109.32051  (109°19'13.84"W), 50.87653   (50°52'35.51"N),-106.75004   (106°45'00.14"W), 49.68702   (49°41'13.27"N),-109.94842   (109°56'54.31"W), 49.32221 (49°19'19.96"N),-107.45618   (107°27'22.25"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27693   (51°16'36.95"N),-109.99642   (109°59'47.11"S), 51.19946   (51°11'58.06"N),-106.62658   (106°37'35.69"S), 49.34540   (49°20'43.44"N),-110.03628  (110°02'10.61"W), 49.27302   (49°16'22.87"N),-106.79966   (106°47'58.78"S),7851,7161,7161,7851,65,4.783,3.145,3.604,.236,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29204,-108.36842,51.2533,-109.32051,50.87653,-106.75004,49.68702,-109.94842,49.32221,-107.45618,LT50380251985275PAC02,LT50380251985275PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985275PAC02
LT50380251985227PAC04,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/08/15,1985:227:17:34:50.75138,1985:227:17:35:17.37681,N,9,9,9,9,9,9,9,9,81.44,47.94,92.3,85.54,100,48.06409457,140.99026445, 50.29088   (50°17'27.17"N),-108.37073   (108°22'14.63"W), 51.25213   (51°15'07.67"N),-109.32281  (109°19'22.12"W), 50.87538   (50°52'31.37"N),-106.75239   (106°45'08.60"W), 49.68585   (49°41'09.06"N),-109.95069   (109°57'02.48"W), 49.32105 (49°19'15.78"N),-107.45850   (107°27'30.60"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27693   (51°16'36.95"N),-109.99642   (109°59'47.11"S), 51.19946   (51°11'58.06"N),-106.62658   (106°37'35.69"S), 49.34540   (49°20'43.44"N),-110.03628  (110°02'10.61"W), 49.27302   (49°16'22.87"N),-106.79966   (106°47'58.78"S),7851,7161,7161,7851,32,7.569,6.028,4.577,.233,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29088,-108.37073,51.25213,-109.32281,50.87538,-106.75239,49.68585,-109.95069,49.32105,-107.4585,LT50380251985227PAC04,LT50380251985227PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985227PAC04
LT50370251985220PAC02,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/08/08,1985:220:17:28:44.28838,1985:220:17:29:10.91325,N,9,9,9,9,9,9,9,9,33.21,21.78,57.48,9.93,43.65,49.85086304,139.24944867, 50.28887   (50°17'19.93"N),-106.83005   (106°49'48.18"W), 51.25012   (51°15'00.43"N),-107.78210  (107°46'55.56"W), 50.87338   (50°52'24.17"N),-105.21179   (105°12'42.44"W), 49.68384   (49°41'01.82"N),-108.40994   (108°24'35.78"W), 49.31905 (49°19'08.58"N),-105.91785   (105°55'04.26"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.24445   (51°14'40.02"N),-108.60939   (108°36'33.80"S), 51.30006   (51°18'00.22"N),-105.11905   (105°07'08.58"S), 49.24088   (49°14'27.17"N),-108.46099  (108°27'39.56"W), 49.29269   (49°17'33.68"N),-105.11415   (105°06'50.94"S),8121,7441,7441,8121,40,6.010,4.131,4.365,.299,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28887,-106.83005,51.25012,-107.7821,50.87338,-105.21179,49.68384,-108.40994,49.31905,-105.91785,LT50370251985220PAC02,LT50370251985220PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985220PAC02
LT50380251985211PAC02,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/07/30,1985:211:17:35:00.08363,1985:211:17:35:26.70813,N,9,9,9,9,9,9,9,9,17.56,1.35,1.77,32.31,34.8,51.91787408,137.33456276, 50.29384   (50°17'37.82"N),-108.37285   (108°22'22.26"W), 51.25510   (51°15'18.36"N),-109.32497  (109°19'29.89"W), 50.87832   (50°52'41.95"N),-106.75440   (106°45'15.84"W), 49.68883   (49°41'19.79"N),-109.95291   (109°57'10.48"W), 49.32400 (49°19'26.40"N),-107.46059   (107°27'38.12"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27697   (51°16'37.09"N),-110.00072   (110°00'02.59"S), 51.19946   (51°11'58.06"N),-106.62658   (106°37'35.69"S), 49.34813   (49°20'53.27"N),-110.04035  (110°02'25.26"W), 49.27571   (49°16'32.56"N),-106.79943   (106°47'57.95"S),7861,7151,7151,7861,60,8.074,4.742,6.535,.368,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29384,-108.37285,51.2551,-109.32497,50.87832,-106.7544,49.68883,-109.95291,49.324,-107.46059,LT50380251985211PAC02,LT50380251985211PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985211PAC02
LT50370251985204PAC02,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/07/23,1985:204:17:28:52.87281,1985:204:17:29:19.49681,N,9,9,9,9,9,9,9,9,22.1,2.8,40.55,1.44,43.6,53.31324261,136.10822216, 50.28682   (50°17'12.55"N),-106.83243   (106°49'56.75"W), 51.24806   (51°14'53.02"N),-107.78445  (107°47'04.02"W), 50.87134   (50°52'16.82"N),-105.21424   (105°12'51.26"W), 49.68178   (49°40'54.41"N),-108.41224   (108°24'44.06"W), 49.31701 (49°19'01.24"N),-105.92026   (105°55'12.94"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.24445   (51°14'40.02"N),-108.60939   (108°36'33.80"S), 51.30006   (51°18'00.22"N),-105.11905   (105°07'08.58"S), 49.23819   (49°14'17.48"N),-108.46080  (108°27'38.88"W), 49.28999   (49°17'23.96"N),-105.11414   (105°06'50.90"S),8121,7451,7451,8121,72,6.328,4.645,4.298,.193,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28682,-106.83243,51.24806,-107.78445,50.87134,-105.21424,49.68178,-108.41224,49.31701,-105.92026,LT50370251985204PAC02,LT50370251985204PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985204PAC02
LT50380251985195PAC00,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/07/14,1985:195:17:35:07.61769,1985:195:17:35:34.24119,N,9,9,9,9,9,9,9,9,.03,.1,.01,.01,0,54.82377933,135.0313137, 50.29259   (50°17'33.32"N),-108.37290   (108°22'22.44"W), 51.25385   (51°15'13.86"N),-109.32500  (109°19'30.00"W), 50.87708   (50°52'37.49"N),-106.75450   (106°45'16.20"W), 49.68757   (49°41'15.25"N),-109.95292   (109°57'10.51"W), 49.32276 (49°19'21.94"N),-107.46065   (107°27'38.34"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27697   (51°16'37.09"N),-110.00072   (110°00'02.59"S), 51.19962   (51°11'58.63"N),-106.63086   (106°37'51.10"S), 49.34543   (49°20'43.55"N),-110.04041  (110°02'25.48"W), 49.27317   (49°16'23.41"N),-106.80378   (106°48'13.61"S),7851,7161,7161,7851,113,5.216,3.147,4.16,.185,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29259,-108.3729,51.25385,-109.325,50.87708,-106.7545,49.68757,-109.95292,49.32276,-107.46065,LT50380251985195PAC00,LT50380251985195PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985195PAC00
LT50370251985188PAC00,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/07/07,1985:188:17:28:59.53956,1985:188:17:29:26.16269,N,9,9,9,9,9,9,9,9,.25,.21,.3,.17,.33,55.73836367,134.56794798, 50.28763   (50°17'15.47"N),-106.82898   (106°49'44.33"W), 51.24887   (51°14'55.93"N),-107.78101  (107°46'51.64"W), 50.87214   (50°52'19.70"N),-105.21076   (105°12'38.74"W), 49.68259   (49°40'57.32"N),-108.40882   (108°24'31.75"W), 49.31781 (49°19'04.12"N),-105.91680   (105°55'00.48"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.24458   (51°14'40.49"N),-108.60510   (108°36'18.36"S), 51.30006   (51°18'00.22"N),-105.11475   (105°06'53.10"S), 49.24100   (49°14'27.60"N),-108.45688  (108°27'24.77"W), 49.29270   (49°17'33.72"N),-105.11002   (105°06'36.07"S),8121,7441,7441,8121,82,4.263,2.745,3.262,.158,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28763,-106.82898,51.24887,-107.78101,50.87214,-105.21076,49.68259,-108.40882,49.31781,-105.9168,LT50370251985188PAC00,LT50370251985188PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985188PAC00
LT50380251985179PAC00,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/06/28,1985:179:17:35:14.09250,1985:179:17:35:40.71519,N,9,9,9,9,9,9,9,9,0,0,0,0,0,56.56556917,134.55998362, 50.28781   (50°17'16.12"N),-108.37189   (108°22'18.80"W), 51.24905   (51°14'56.58"N),-109.32392  (109°19'26.11"W), 50.87232   (50°52'20.35"N),-106.75367   (106°45'13.21"W), 49.68277   (49°40'57.97"N),-109.95174   (109°57'06.26"W), 49.31799 (49°19'04.76"N),-107.45970   (107°27'34.92"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27154   (51°16'17.54"N),-109.99654   (109°59'47.54"S), 51.19408   (51°11'38.69"N),-106.62709   (106°37'37.52"S), 49.34000   (49°20'24.00"N),-110.03638  (110°02'10.97"W), 49.26764   (49°16'03.50"N),-106.80012   (106°48'00.43"S),7851,7161,7161,7851,105,4.693,3.274,3.362,.2,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28781,-108.37189,51.24905,-109.32392,50.87232,-106.75367,49.68277,-109.95174,49.31799,-107.4597,LT50380251985179PAC00,LT50380251985179PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985179PAC00
LT50380251985163PAC00,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/06/12,1985:163:17:35:17.53569,1985:163:17:35:44.15769,N,9,9,9,9,9,9,9,9,83.25,77.46,85.93,81.42,88.2,56.88792549,135.89828374, 50.29099   (50°17'27.56"N),-108.35743   (108°21'26.75"W), 51.25224   (51°15'08.06"N),-109.30951  (109°18'34.24"W), 50.87548   (50°52'31.73"N),-106.73909   (106°44'20.72"W), 49.68596   (49°41'09.46"N),-109.93739   (109°56'14.60"W), 49.32116 (49°19'16.18"N),-107.44520   (107°26'42.72"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.27409   (51°16'26.72"N),-109.97928   (109°58'45.41"S), 51.19612   (51°11'46.03"N),-106.60971   (106°36'34.96"S), 49.34256   (49°20'33.22"N),-110.01981  (110°01'11.32"W), 49.26973   (49°16'11.03"N),-106.78344   (106°47'00.38"S),7851,7161,7161,7851,38,5.029,3.62,3.491,.216,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29099,-108.35743,51.25224,-109.30951,50.87548,-106.73909,49.68596,-109.93739,49.32116,-107.4452,LT50380251985163PAC00,LT50380251985163PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985163PAC00
LT50370251985156PAC00,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/06/05,1985:156:17:29:07.54813,1985:156:17:29:34.16975,N,9,9,9,9,9,9,9,9,12.05,14.9,4.78,17.59,10.94,56.52070515,136.8961788, 50.28811   (50°17'17.20"N),-106.80576   (106°48'20.74"W), 51.24935   (51°14'57.66"N),-107.75780  (107°45'28.08"W), 50.87262   (50°52'21.43"N),-105.18752   (105°11'15.07"W), 49.68307   (49°40'59.05"N),-108.38562   (108°23'08.23"W), 49.31829 (49°19'05.84"N),-105.89357   (105°53'36.85"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.24537   (51°14'43.33"N),-108.57936   (108°34'45.70"S), 51.30008   (51°18'00.29"N),-105.09324   (105°05'35.66"S), 49.24174   (49°14'30.26"N),-108.43219  (108°25'55.88"W), 49.29271   (49°17'33.76"N),-105.08939   (105°05'21.80"S),8111,7441,7441,8111,48,3.756,2.319,2.955,.167,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28811,-106.80576,51.24935,-107.7578,50.87262,-105.18752,49.68307,-108.38562,49.31829,-105.89357,LT50370251985156PAC00,LT50370251985156PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985156PAC00
LT50370251985140PAC00,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/05/20,1985:140:17:29:07.78569,1985:140:17:29:34.40656,N,9,9,9,9,9,9,9,9,.19,.1,.41,.01,.26,54.48795807,139.65608976, 50.28431   (50°17'03.52"N),-106.78200   (106°46'55.20"W), 51.24554   (51°14'43.94"N),-107.73398  (107°44'02.33"W), 50.86884   (50°52'07.82"N),-105.16391   (105°09'50.08"W), 49.67926   (49°40'45.34"N),-108.36172   (108°21'42.19"W), 49.31450 (49°18'52.20"N),-105.86986   (105°52'11.50"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.24064   (51°14'26.30"N),-108.55749   (108°33'26.96"S), 51.29470   (51°17'40.92"N),-105.06741   (105°04'02.68"S), 49.23696   (49°14'13.06"N),-108.41125  (108°24'40.50"W), 49.28733   (49°17'14.39"N),-105.06463   (105°03'52.67"S),8121,7441,7441,8121,79,3.722,2.169,3.025,.166,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28431,-106.782,51.24554,-107.73398,50.86884,-105.16391,49.67926,-108.36172,49.3145,-105.86986,LT50370251985140PAC00,LT50370251985140PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985140PAC00
LT50380251985131PAC00,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/05/11,1985:131:17:35:17.67325,1985:131:17:35:44.29363,N,9,9,9,9,9,9,9,9,71.09,23.08,73.05,88.6,99.63,52.6344379,141.23079979, 50.28145   (50°16'53.22"N),-108.30942   (108°18'33.91"W), 51.24268   (51°14'33.65"N),-109.26136  (109°15'40.90"W), 50.86599   (50°51'57.56"N),-106.69144   (106°41'29.18"W), 49.67638   (49°40'34.97"N),-109.88904   (109°53'20.54"W), 49.31165 (49°18'41.94"N),-107.39731   (107°23'50.32"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.26018   (51°15'36.65"N),-109.93229   (109°55'56.24"S), 51.18090   (51°10'51.24"N),-106.56392   (106°33'50.11"S), 49.33138   (49°19'52.97"N),-109.97461  (109°58'28.60"W), 49.25730   (49°15'26.28"N),-106.73913   (106°44'20.87"S),7851,7151,7151,7851,49,5.444,3.454,4.208,.193,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28145,-108.30942,51.24268,-109.26136,50.86599,-106.69144,49.67638,-109.88904,49.31165,-107.39731,LT50380251985131PAC00,LT50380251985131PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985131PAC00
LT50370251985108PAC02,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1985/04/18,1985:108:17:29:17.46694,1985:108:17:29:44.08631,N,9,9,9,9,9,9,9,9,6.75,5.81,13.28,3.26,4.65,45.92821181,144.55726945, 50.28001   (50°16'48.04"N),-106.77771   (106°46'39.76"W), 51.24123   (51°14'28.43"N),-107.72963  (107°43'46.67"W), 50.86456   (50°51'52.42"N),-105.15978   (105°09'35.21"W), 49.67494   (49°40'29.78"N),-108.35728   (108°21'26.21"W), 49.31022 (49°18'36.79"N),-105.86562   (105°51'56.23"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.23808   (51°14'17.09"N),-108.55300   (108°33'10.80"S), 51.29201   (51°17'31.24"N),-105.06310   (105°03'47.16"S), 49.23439   (49°14'03.80"N),-108.40695  (108°24'25.02"W), 49.28464   (49°17'04.70"N),-105.06050   (105°03'37.80"S),8121,7441,7441,8121,96,3.617,2.456,2.655,.132,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.28001,-106.77771,51.24123,-107.72963,50.86456,-105.15978,49.67494,-108.35728,49.31022,-105.86562,LT50370251985108PAC02,LT50370251985108PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251985108PAC02
LT50380251985099PAC00,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1985/04/09,1985:099:17:35:31.44788,1985:099:17:35:58.06669,N,9,9,9,9,9,9,9,9,.03,0,.02,.08,.01,42.72636444,145.55201314, 50.27943   (50°16'45.95"N),-108.32668   (108°19'36.05"W), 51.24065   (51°14'26.34"N),-109.27859  (109°16'42.92"W), 50.86399   (50°51'50.36"N),-106.70877   (106°42'31.57"W), 49.67435   (49°40'27.66"N),-109.90623   (109°54'22.43"W), 49.30964 (49°18'34.70"N),-107.41460   (107°24'52.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.26303   (51°15'46.91"N),-109.94942   (109°56'57.91"S), 51.18423   (51°11'03.23"N),-106.58078   (106°34'50.81"S), 49.33422   (49°20'03.19"N),-109.99107  (109°59'27.85"W), 49.26060   (49°15'38.16"N),-106.75535   (106°45'19.26"S),7851,7151,7151,7851,96,4.947,3.776,3.196,.237,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.27943,-108.32668,51.24065,-109.27859,50.86399,-106.70877,49.67435,-109.90623,49.30964,-107.4146,LT50380251985099PAC00,LT50380251985099PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50380251985099PAC00
