Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50220271986022XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/01/22,1986:022:15:54:19.77575,1986:022:15:54:46.40900,N,9,9,9,9,9,9,9,9,10,0,0,30,10,18.00880863,151.25891173, 47.46111   (47°27'40.00"N), -84.81328   (84°48'47.81"W), 48.41503   (48°24'54.11"N), -85.72618  (85°43'34.25"W), 48.05925   (48°03'33.30"N), -83.29333   (83°17'35.99"W), 46.84465   (46°50'40.74"N), -86.29998   (86°17'59.93"W), 46.49911 (46°29'56.80"N), -83.93482   (83°56'05.35"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43543   (48°26'07.55"N), -86.35375   (86°21'13.50"S), 48.37386   (48°22'25.90"N), -83.18223   (83°10'56.03"S), 46.51357   (46°30'48.85"N), -86.37690  (86°22'36.84"W), 46.45598   (46°27'21.53"N), -83.31859   (83°19'06.92"S),7831,7121,7121,7831,30,4.732,3.081,3.591,.443,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46111,-84.81328,48.41503,-85.72618,48.05925,-83.29333,46.84465,-86.29998,46.49911,-83.93482,LT50220271986022XXX03,LT50220271986022XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986022XXX03
LT50220271986006PAC05,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1986/01/06,1986:006:15:54:39.60281,1986:006:15:55:06.23481,N,9,9,9,9,9,9,9,9,45.86,27.39,38.31,70.18,47.58,15.81018499,153.6479926, 47.45606   (47°27'21.82"N), -84.81562   (84°48'56.23"W), 48.40997   (48°24'35.89"N), -85.72846  (85°43'42.46"W), 48.05423   (48°03'15.23"N), -83.29583   (83°17'44.99"W), 46.83958   (46°50'22.49"N), -86.30217   (86°18'07.81"W), 46.49407 (46°29'38.65"N), -83.93721   (83°56'13.96"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.43006   (48°25'48.22"N), -86.35788   (86°21'28.37"S), 48.36848   (48°22'06.53"N), -83.18264   (83°10'57.50"S), 46.50549   (46°30'19.76"N), -86.38090  (86°22'51.24"W), 46.44790   (46°26'52.44"N), -83.31913   (83°19'08.87"S),7841,7131,7131,7841,36,6.156,4.997,3.596,.553,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45606,-84.81562,48.40997,-85.72846,48.05423,-83.29583,46.83958,-86.30217,46.49407,-83.93721,LT50220271986006PAC05,LT50220271986006PAC05,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986006PAC05
LT50210271985300PAC02,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/10/27,1985:300:15:49:43.68269,1985:300:15:50:10.31181,N,9,9,9,9,9,9,9,9,44.9,73.02,57.31,22.7,26.56,26.59829235,156.21452415, 47.45690   (47°27'24.84"N), -83.26809   (83°16'05.12"W), 48.41081   (48°24'38.92"N), -84.18094  (84°10'51.38"W), 48.05506   (48°03'18.22"N), -81.74828   (81°44'53.81"W), 46.84042   (46°50'25.51"N), -84.75466   (84°45'16.78"W), 46.49491 (46°29'41.68"N), -82.38967   (82°23'22.81"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40459   (48°24'16.52"N), -84.94711   (84°56'49.60"S), 48.47039   (48°28'13.40"N), -81.66834   (81°40'06.02"S), 46.40888   (46°24'31.97"N), -84.80055  (84°48'01.98"W), 46.47026   (46°28'12.94"N), -81.64345   (81°38'36.42"S),8091,7411,7411,8091,73,5.079,3.372,3.798,.166,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4569,-83.26809,48.41081,-84.18094,48.05506,-81.74828,46.84042,-84.75466,46.49491,-82.38967,LT50210271985300PAC02,LT50210271985300PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985300PAC02
LT50210271985284PAC02,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/10/11,1985:284:15:49:55.44088,1985:284:15:50:22.06919,N,9,9,9,9,9,9,9,9,37.29,37.08,24.74,38.85,48.5,31.90731638,153.58565281, 47.46215   (47°27'43.74"N), -83.25601   (83°15'21.64"W), 48.41608   (48°24'57.89"N), -84.16893  (84°10'08.15"W), 48.06029   (48°03'37.04"N), -81.73603   (81°44'09.71"W), 46.84569   (46°50'44.48"N), -84.74274   (84°44'33.86"W), 46.50015 (46°30'00.54"N), -82.37753   (82°22'39.11"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40770   (48°24'27.72"N), -84.93519   (84°56'06.68"S), 48.47316   (48°28'23.38"N), -81.65620   (81°39'22.32"S), 46.41465   (46°24'52.74"N), -84.78924  (84°47'21.26"W), 46.47573   (46°28'32.63"N), -81.63179   (81°37'54.44"S),8091,7401,7401,8091,34,5.160,4.074,3.166,.223,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46215,-83.25601,48.41608,-84.16893,48.06029,-81.73603,46.84569,-84.74274,46.50015,-82.37753,LT50210271985284PAC02,LT50210271985284PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985284PAC02
LT50220271985275PAC04,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1985/10/02,1985:275:15:56:12.09038,1985:275:15:56:38.71819,N,9,9,9,9,9,9,9,9,42.85,46.17,69.24,22.04,33.96,34.98087442,151.58516429, 47.45461   (47°27'16.60"N), -84.79799   (84°47'52.76"W), 48.40852   (48°24'30.67"N), -85.71081  (85°42'38.92"W), 48.05278   (48°03'10.01"N), -83.27825   (83°16'41.70"W), 46.83812   (46°50'17.23"N), -86.28449   (86°17'04.16"W), 46.49263 (46°29'33.47"N), -83.91960   (83°55'10.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42994   (48°25'47.78"N), -86.33760   (86°20'15.36"S), 48.36794   (48°22'04.58"N), -83.16647   (83°09'59.29"S), 46.50539   (46°30'19.40"N), -86.36135  (86°21'40.86"W), 46.44740   (46°26'50.64"N), -83.30354   (83°18'12.74"S),7831,7131,7131,7831,57,6.798,4.108,5.417,.271,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45461,-84.79799,48.40852,-85.71081,48.05278,-83.27825,46.83812,-86.28449,46.49263,-83.9196,LT50220271985275PAC04,LT50220271985275PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985275PAC04
LT50210271985268XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1985/09/25,1985:268:15:50:05.29200,1985:268:15:50:31.91944,N,9,9,9,9,9,9,9,9,80,60,80,60,40,37.36554337,149.81592889, 47.45559   (47°27'20.12"N), -83.24596   (83°14'45.46"W), 48.40950   (48°24'34.20"N), -84.15879  (84°09'31.64"W), 48.05376   (48°03'13.54"N), -81.72619   (81°43'34.28"W), 46.83911   (46°50'20.80"N), -84.73249   (84°43'56.96"W), 46.49361 (46°29'37.00"N), -82.36756   (82°22'03.22"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40273   (48°24'09.83"N), -84.92264   (84°55'21.50"S), 48.46783   (48°28'04.19"N), -81.64395   (81°38'38.22"S), 46.40965   (46°24'34.74"N), -84.77718  (84°46'37.85"W), 46.47039   (46°28'13.40"N), -81.62001   (81°37'12.04"S),8091,7401,7401,8091,35,4.693,3.353,3.283,.219,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45559,-83.24596,48.4095,-84.15879,48.05376,-81.72619,46.83911,-84.73249,46.49361,-82.36756,LT50210271985268XXX01,LT50210271985268XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985268XXX01
LT50220271985259XXX05,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1985/09/16,1985:259:15:56:21.62894,1985:259:15:56:48.25594,N,9,9,9,9,9,9,9,9,20,50,10,0,20,40.36237992,147.30113708, 47.45720   (47°27'25.92"N), -84.78569   (84°47'08.48"W), 48.39439   (48°23'39.80"N), -85.60696  (85°36'25.06"W), 48.03874   (48°02'19.46"N), -83.17504   (83°10'30.14"W), 46.82397   (46°49'26.29"N), -86.18041   (86°10'49.48"W), 46.47856 (46°28'42.82"N), -83.81610   (83°48'57.96"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42989   (48°25'47.60"N), -86.32949   (86°19'46.16"S), 48.36767   (48°22'03.61"N), -83.15839   (83°09'30.20"S), 46.50804   (46°30'28.94"N), -86.35350  (86°21'12.60"W), 46.44984   (46°26'59.42"N), -83.29556   (83°17'44.02"S),7831,7121,7121,7831,89,4.272,3.113,2.926,.228,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4572,-84.78569,48.39439,-85.60696,48.03874,-83.17504,46.82397,-86.18041,46.47856,-83.8161,LT50220271985259XXX05,LT50220271985259XXX05,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985259XXX05
LT50220271985243XXX08,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1985/08/31,1985:243:15:56:34.42900,1985:243:15:57:01.05525,N,9,9,9,9,9,9,9,9,0,20,0,0,0,45.38503053,142.45318686, 47.45656   (47°27'23.62"N), -84.79409   (84°47'38.72"W), 48.41047   (48°24'37.69"N), -85.70693  (85°42'24.95"W), 48.05472   (48°03'16.99"N), -83.27429   (83°16'27.44"W), 46.84008   (46°50'24.29"N), -86.28065   (86°16'50.34"W), 46.49457 (46°29'40.45"N), -83.91568   (83°54'56.45"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42994   (48°25'47.78"N), -86.33760   (86°20'15.36"S), 48.36780   (48°22'04.08"N), -83.16243   (83°09'44.75"S), 46.50809   (46°30'29.12"N), -86.36132  (86°21'40.75"W), 46.44997   (46°26'59.89"N), -83.29946   (83°17'58.06"S),7841,7121,7121,7841,137,4.384,2.999,3.198,.196,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45656,-84.79409,48.41047,-85.70693,48.05472,-83.27429,46.84008,-86.28065,46.49457,-83.91568,LT50220271985243XXX08,LT50220271985243XXX08,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985243XXX08
LT50210271985236PAC03,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/08/24,1985:236:15:50:28.55050,1985:236:15:50:55.17644,N,9,9,9,9,9,9,9,9,59.25,46.31,18.52,96.09,76.11,47.41113108,140.29014504, 47.46056   (47°27'38.02"N), -83.25077   (83°15'02.77"W), 48.41448   (48°24'52.13"N), -84.16367  (84°09'49.21"W), 48.05871   (48°03'31.36"N), -81.73084   (81°43'51.02"W), 46.84410   (46°50'38.76"N), -84.73745   (84°44'14.82"W), 46.49856 (46°29'54.82"N), -82.37231   (82°22'20.32"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40783   (48°24'28.19"N), -84.93114   (84°55'52.10"S), 48.47321   (48°28'23.56"N), -81.64808   (81°38'53.09"S), 46.41478   (46°24'53.21"N), -84.78535  (84°47'07.26"W), 46.47577   (46°28'32.77"N), -81.62398   (81°37'26.33"S),8101,7401,7401,8101,38,4.197,2.981,2.955,.197,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46056,-83.25077,48.41448,-84.16367,48.05871,-81.73084,46.8441,-84.73745,46.49856,-82.37231,LT50210271985236PAC03,LT50210271985236PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985236PAC03
LT50220271985227PAC06,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1985/08/15,1985:227:15:56:45.45131,1985:227:15:57:12.07663,N,9,9,9,9,9,9,9,9,5.76,5.23,11.9,.05,5.88,49.81997963,137.58208841, 47.45695   (47°27'25.02"N), -84.79993   (84°47'59.75"W), 48.41086   (48°24'39.10"N), -85.71278  (85°42'46.01"W), 48.05511   (48°03'18.40"N), -83.28012   (83°16'48.43"W), 46.84047   (46°50'25.69"N), -86.28650   (86°17'11.40"W), 46.49496 (46°29'41.86"N), -83.92151   (83°55'17.44"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42996   (48°25'47.86"N), -86.34165   (86°20'29.94"S), 48.36794   (48°22'04.58"N), -83.16647   (83°09'59.29"S), 46.50811   (46°30'29.20"N), -86.36523  (86°21'54.83"W), 46.45009   (46°27'00.32"N), -83.30336   (83°18'12.10"S),7841,7121,7121,7841,103,4.419,2.869,3.361,.188,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45695,-84.79993,48.41086,-85.71278,48.05511,-83.28012,46.84047,-86.2865,46.49496,-83.92151,LT50220271985227PAC06,LT50220271985227PAC06,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985227PAC06
LT50210271985220PAC02,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/08/08,1985:220:15:50:38.98044,1985:220:15:51:05.60538,N,9,9,9,9,9,9,9,9,2.35,2.38,5.05,1.85,.12,51.53684501,135.62732337, 47.45455   (47°27'16.38"N), -83.25915   (83°15'32.94"W), 48.40846   (48°24'30.46"N), -84.17197  (84°10'19.09"W), 48.05272   (48°03'09.79"N), -81.73941   (81°44'21.88"W), 46.83806   (46°50'17.02"N), -84.74565   (84°44'44.34"W), 46.49257 (46°29'33.25"N), -82.38076   (82°22'50.74"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.39948   (48°23'58.13"N), -84.93861   (84°56'19.00"S), 48.46506   (48°27'54.22"N), -81.65609   (81°39'21.92"S), 46.40644   (46°24'23.18"N), -84.79258  (84°47'33.29"W), 46.46763   (46°28'03.47"N), -81.63170   (81°37'54.12"S),8101,7401,7401,8101,143,5.183,3.891,3.424,.188,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45455,-83.25915,48.40846,-84.17197,48.05272,-81.73941,46.83806,-84.74565,46.49257,-82.38076,LT50210271985220PAC02,LT50210271985220PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985220PAC02
LT50210271985204PAC00,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/07/23,1985:204:15:50:47.41194,1985:204:15:51:14.03600,N,9,9,9,9,9,9,9,9,41.15,60.98,33.54,40.21,29.88,54.85196975,131.98296661, 47.46107   (47°27'39.85"N), -83.25826   (83°15'29.74"W), 48.41499   (48°24'53.96"N), -84.17116  (84°10'16.18"W), 48.05921   (48°03'33.16"N), -81.73831   (81°44'17.92"W), 46.84461   (46°50'40.60"N), -84.74496   (84°44'41.86"W), 46.49907 (46°29'56.65"N), -82.37980   (82°22'47.28"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40770   (48°24'27.72"N), -84.93519   (84°56'06.68"S), 48.47316   (48°28'23.38"N), -81.65620   (81°39'22.32"S), 46.41465   (46°24'52.74"N), -84.78924  (84°47'21.26"W), 46.47573   (46°28'32.63"N), -81.63179   (81°37'54.44"S),8091,7401,7401,8091,59,4.913,3.401,3.545,.224,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46107,-83.25826,48.41499,-84.17116,48.05921,-81.73831,46.84461,-84.74496,46.49907,-82.3798,LT50210271985204PAC00,LT50210271985204PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985204PAC00
LT50210271985188PAC00,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/07/07,1985:188:15:50:54.18425,1985:188:15:51:20.80744,N,9,9,9,9,9,9,9,9,10.59,16.98,0,24.91,.48,57.19761903,130.06682016, 47.45492   (47°27'17.71"N), -83.25761   (83°15'27.40"W), 48.40883   (48°24'31.79"N), -84.17043  (84°10'13.55"W), 48.05309   (48°03'11.12"N), -81.73786   (81°44'16.30"W), 46.83843   (46°50'18.35"N), -84.74412   (84°44'38.83"W), 46.49294 (46°29'34.58"N), -82.37922   (82°22'45.19"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40231   (48°24'08.32"N), -84.93477   (84°56'05.17"S), 48.46776   (48°28'03.94"N), -81.65613   (81°39'22.07"S), 46.40927   (46°24'33.37"N), -84.78887  (84°47'19.93"W), 46.47033   (46°28'13.19"N), -81.63173   (81°37'54.23"S),8091,7401,7401,8091,119,5.669,3.927,4.088,.232,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45492,-83.25761,48.40883,-84.17043,48.05309,-81.73786,46.83843,-84.74412,46.49294,-82.37922,LT50210271985188PAC00,LT50210271985188PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985188PAC00
LT50220271985179PAC04,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1985/06/28,1985:179:15:57:08.75669,1985:179:15:57:35.37950,N,9,9,9,9,9,9,9,9,3.65,1.34,9.7,.02,3.55,58.01021365,129.91629935, 47.45428   (47°27'15.41"N), -84.80111   (84°48'04.00"W), 48.40819   (48°24'29.48"N), -85.71392  (85°42'50.11"W), 48.05245   (48°03'08.82"N), -83.28138   (83°16'52.97"W), 46.83779   (46°50'16.04"N), -86.28760   (86°17'15.36"W), 46.49230 (46°29'32.28"N), -83.92272   (83°55'21.79"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42724   (48°25'38.06"N), -86.33763   (86°20'15.47"S), 48.36524   (48°21'54.86"N), -83.16667   (83°10'00.01"S), 46.50539   (46°30'19.40"N), -86.36135  (86°21'40.86"W), 46.44740   (46°26'50.64"N), -83.30354   (83°18'12.74"S),7831,7121,7121,7831,125,4.187,2.875,3.044,.174,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45428,-84.80111,48.40819,-85.71392,48.05245,-83.28138,46.83779,-86.2876,46.4923,-83.92272,LT50220271985179PAC04,LT50220271985179PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985179PAC04
LT50210271985172PAC00,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/06/21,1985:172:15:50:59.62556,1985:172:15:51:26.24794,N,9,9,9,9,9,9,9,9,34.95,45.66,1.72,50.07,42.34,58.35634847,130.27635749, 47.45820   (47°27'29.52"N), -83.25061   (83°15'02.20"W), 48.41212   (48°24'43.63"N), -84.16348  (84°09'48.53"W), 48.05636   (48°03'22.90"N), -81.73076   (81°43'50.74"W), 46.84173   (46°50'30.23"N), -84.73722   (84°44'13.99"W), 46.49621 (46°29'46.36"N), -82.37218   (82°22'19.85"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40528   (48°24'19.01"N), -84.92689   (84°55'36.80"S), 48.47053   (48°28'13.91"N), -81.64399   (81°38'38.36"S), 46.41222   (46°24'43.99"N), -84.78127  (84°46'52.57"W), 46.47309   (46°28'23.12"N), -81.62004   (81°37'12.14"S),8101,7401,7401,8101,108,4.571,3.45,2.998,.25,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4582,-83.25061,48.41212,-84.16348,48.05636,-81.73076,46.84173,-84.73722,46.49621,-82.37218,LT50210271985172PAC00,LT50210271985172PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985172PAC00
LT50220271985099XXX05,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1985/04/09,1985:099:15:57:26.05431,1985:099:15:57:52.67325,RADIOMETRIC_CALIBRATION_DATA,9,9,9,9,9,9,9,9,0,0,0,0,0,44.6303638,142.76820908, 47.44985   (47°26'59.46"N), -84.75484   (84°45'17.42"W), 48.40375   (48°24'13.50"N), -85.66760  (85°40'03.36"W), 48.04804   (48°02'52.94"N), -83.23525   (83°14'06.90"W), 46.83335   (46°50'00.06"N), -86.24120   (86°14'28.32"W), 46.48788 (46°29'16.37"N), -83.87650   (83°52'35.40"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42428   (48°25'27.41"N), -86.29307   (86°17'35.05"S), 48.36106   (48°21'39.82"N), -83.12243   (83°07'20.75"S), 46.50244   (46°30'08.78"N), -86.31837  (86°19'06.13"W), 46.44331   (46°26'35.92"N), -83.26085   (83°15'39.06"S),7831,7121,7121,7831,65,5.532,4.335,3.437,.357,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44985,-84.75484,48.40375,-85.6676,48.04804,-83.23525,46.83335,-86.2412,46.48788,-83.8765,LT50220271985099XXX05,LT50220271985099XXX05,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985099XXX05
LT50210271985092PAC00,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/04/02,1985:092:15:51:17.25669,1985:092:15:51:43.87519,N,9,9,9,9,9,9,9,9,37.61,35.1,47.66,15.95,51.74,42.01650443,143.64486241, 47.44999   (47°26'59.96"N), -83.20900   (83°12'32.40"W), 48.40389   (48°24'14.00"N), -84.12176  (84°07'18.34"W), 48.04818   (48°02'53.45"N), -81.68941   (81°41'21.88"W), 46.83349   (46°50'00.56"N), -84.69536   (84°41'43.30"W), 46.48802 (46°29'16.87"N), -82.33066   (82°19'50.38"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.39871   (48°23'55.36"N), -84.88179   (84°52'54.44"S), 48.46265   (48°27'45.54"N), -81.60331   (81°36'11.92"S), 46.40555   (46°24'19.98"N), -84.73787  (84°44'16.33"W), 46.46520   (46°27'54.72"N), -81.58087   (81°34'51.13"S),8091,7401,7401,8091,35,4.074,3.02,2.734,.302,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44999,-83.209,48.40389,-84.12176,48.04818,-81.68941,46.83349,-84.69536,46.48802,-82.33066,LT50210271985092PAC00,LT50210271985092PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985092PAC00
LT50220271985083PAC07,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1985/03/24,1985:083:15:57:30.09056,1985:083:15:57:56.70863,N,9,9,9,9,9,9,9,9,20.31,.01,0,35.54,45.66,38.53435718,144.65679539, 47.45091   (47°27'03.28"N), -84.75675   (84°45'24.30"W), 48.40481   (48°24'17.32"N), -85.66952  (85°40'10.27"W), 48.04910   (48°02'56.76"N), -83.23713   (83°14'13.67"W), 46.83441   (46°50'03.88"N), -86.24314   (86°14'35.30"W), 46.48894 (46°29'20.18"N), -83.87840   (83°52'42.24"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42160   (48°25'17.76"N), -86.29716   (86°17'49.78"S), 48.35837   (48°21'30.13"N), -83.12263   (83°07'21.47"S), 46.49976   (46°29'59.14"N), -86.32232  (86°19'20.35"W), 46.44061   (46°26'26.20"N), -83.26103   (83°15'39.71"S),7841,7121,7121,7841,81,9.542,7.798,5.5,.408,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45091,-84.75675,48.40481,-85.66952,48.0491,-83.23713,46.83441,-86.24314,46.48894,-83.8784,LT50220271985083PAC07,LT50220271985083PAC07,http://earthexplorer.usgs.gov/download/options/5440/LT50220271985083PAC07
LT50210271985076PAC00,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1985/03/17,1985:076:15:51:20.39694,1985:076:15:51:47.01463,N,9,9,9,9,9,9,9,9,18.87,20.39,15.05,22.85,17.2,35.7869371,145.41083185, 47.44873   (47°26'55.43"N), -83.21033   (83°12'37.19"W), 48.40263   (48°24'09.47"N), -84.12307  (84°07'23.05"W), 48.04693   (48°02'48.95"N), -81.69078   (81°41'26.81"W), 46.83222   (46°49'55.99"N), -84.69665   (84°41'47.94"W), 46.48676 (46°29'12.34"N), -82.33201   (82°19'55.24"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.39588   (48°23'45.17"N), -84.88563   (84°53'08.27"S), 48.45995   (48°27'35.82"N), -81.60327   (81°36'11.77"S), 46.40272   (46°24'09.79"N), -84.74158  (84°44'29.69"W), 46.46250   (46°27'45.00"N), -81.58085   (81°34'51.06"S),8101,7401,7401,8101,44,4.493,3.122,3.231,.262,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44873,-83.21033,48.40263,-84.12307,48.04693,-81.69078,46.83222,-84.69665,46.48676,-82.33201,LT50210271985076PAC00,LT50210271985076PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50210271985076PAC00
