Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70370252000190PAC00,SAM,PAC,DAY, 037, 025,2000/07/08,2000:190:17:50:33.3553124,2000:190:17:51:00.3328124, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,57.83252716,142.65603638,50°17'01.18"N,106°50'39.88"W,51°16'13.51"N,107°50'20.98"W,50°52'48.18"N,105°10'13.76"W,49°40'02.89"N,108°28'33.96"W,49°17'23.68"N,105°53'31.45"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25994   (51°15'35.78"N),-108.63211  (108°37'55.60"W), 51.31624   (51°18'58.46"N),-105.11910  (105°07'08.76"W), 49.23757   (49°14'15.25"N),-108.48137   (108°28'52.93"W), 49.28999   (49°17'23.96"N),-105.11414   (105°06'50.90"W),15021,16341,7511,8171,7511,8171,,,112,4.144,2.617,3.213,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28366,-106.84441,51.27042,-107.83916,50.88005,-105.17049,49.66747,-108.4761,49.28991,-105.89207,LE70370252000190PAC00,LE70370252000190PAC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000190PAC00
LE70380252000181EDC02,N/A,EDC,DAY, 038, 025,2000/06/29,2000:181:17:56:51.3064686,2000:181:17:57:18.2829686, 9, 9,   4.15,   8.69,   1.20,   2.76,   3.96,58.7224045,142.6681976,50°16'58.80"N,108°24'01.44"W,51°16'01.56"N,109°23'48.84"W,50°52'35.76"N,106°43'41.88"W,49°39'35.28"N,110°02'06.00"W,49°16'56.28"N,107°27'04.32"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27996   (51°16'47.86"N),-110.03507  (110°02'06.25"W), 51.20247   (51°12'08.89"N),-106.63489  (106°38'05.60"W), 49.33221   (49°19'55.96"N),-110.07370   (110°04'25.32"W), 49.25986   (49°15'35.50"N),-106.80903   (106°48'32.51"W),14441,15841,7221,7921,7221,7921,,,124,4.524,3.127,3.269,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-108.4004,51.2671,-109.3969,50.8766,-106.7283,49.6598,-110.035,49.2823,-107.4512,LE70380252000181EDC02,LE70380252000181EDC02,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000181EDC02
LE70370252000174EDC00,N/A,EDC,DAY, 037, 025,2000/06/22,2000:174:17:50:47.5489048,2000:174:17:51:14.5244048, 9, 9,  23.64,  18.59,  23.25,  19.30,  33.42,59.094841,143.0771179,50°16'58.80"N,106°51'57.60"W,51°16'05.88"N,107°51'41.40"W,50°52'40.44"N,105°11'34.44"W,49°39'38.88"N,108°30'02.16"W,49°16'59.88"N,105°55'00.48"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25388   (51°15'13.97"N),-108.65313  (108°39'11.27"W), 51.31083   (51°18'38.99"N),-105.13199  (105°07'55.16"W), 49.22887   (49°13'43.93"N),-108.50137   (108°30'04.93"W), 49.28188   (49°16'54.77"N),-105.12650   (105°07'35.40"W),15041,16381,7521,8191,7521,8191,,,63,4.13,2.664,3.156,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-106.866,51.2683,-107.8615,50.8779,-105.1929,49.6608,-108.5006,49.2833,-105.9168,LE70370252000174EDC00,LE70370252000174EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000174EDC00
LE70380252000149PAC03,SAM,PAC,DAY, 038, 025,2000/05/28,2000:149:17:57:08.2598749,2000:149:17:57:35.2318750, 9, 9,  51.82,  78.30,  48.80,  55.49,  24.70,57.87714767,146.51043701,50°16'58.87"N,108°22'32.70"W,51°16'02.46"N,109°22'20.03"W,50°52'35.90"N,106°42'09.36"W,49°39'52.78"N,110°00'34.42"W,49°17'12.88"N,107°25'28.38"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28517   (51°17'06.61"N),-110.01345  (110°00'48.42"W), 51.20720   (51°12'25.92"N),-106.61725  (106°37'02.10"W), 49.33744   (49°20'14.78"N),-110.05295   (110°03'10.62"W), 49.26465   (49°15'52.74"N),-106.79212   (106°47'31.63"W),14441,15821,7221,7911,7221,7911,,,26,7.835,5.855,5.206,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28302,-108.37575,51.26735,-109.37223,50.87664,-106.7026,49.66466,-110.00956,49.28691,-107.42455,LE70380252000149PAC03,LE70380252000149PAC03,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000149PAC03
LE70370252000142PAC00,SAM,PAC,DAY, 037, 025,2000/05/21,2000:142:17:51:01.6316874,2000:142:17:51:28.6032499, 9, 9,  26.42,   9.91,  58.60,   9.23,  27.96,56.79429245,147.67832947,50°16'59.41"N,106°49'50.48"W,51°16'11.57"N,107°49'35.69"W,50°52'45.12"N,105°09'25.06"W,49°40'03.25"N,108°27'48.10"W,49°17'23.57"N,105°52'42.06"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26020   (51°15'36.72"N),-108.62352  (108°37'24.67"W), 51.31626   (51°18'58.54"N),-105.10188  (105°06'06.77"W), 49.23782   (49°14'16.15"N),-108.47314   (108°28'23.30"W), 49.29001   (49°17'24.04"N),-105.09764   (105°05'51.50"W),15021,16381,7511,8191,7511,8191,,,70,5.299,2.877,4.45,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28317,-106.83069,51.26988,-107.82658,50.8792,-105.15696,49.66757,-108.46336,49.28988,-105.87835,LE70370252000142PAC00,LE70370252000142PAC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000142PAC00
LE70380252000133PAC03,SAM,PAC,DAY, 038, 025,2000/05/12,2000:133:17:57:18.8487499,2000:133:17:57:45.8195624, 9, 9,  28.20,   1.57,  11.27,  54.37,  45.60,54.95092392,149.09896851,50°16'58.15"N,108°22'41.99"W,51°16'02.57"N,109°22'29.96"W,50°52'35.51"N,106°42'17.42"W,49°39'54.72"N,110°00'41.40"W,49°17'14.24"N,107°25'33.46"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28521   (51°17'06.76"N),-110.01775  (110°01'03.90"W), 51.20736   (51°12'26.50"N),-106.62153  (106°37'17.51"W), 49.33748   (49°20'14.93"N),-110.05708   (110°03'25.49"W), 49.26480   (49°15'53.28"N),-106.79624   (106°47'46.46"W),14441,15821,7221,7911,7221,7911,,,76,10.194,7.922,6.415,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28282,-108.37833,51.26738,-109.37499,50.87653,-106.70484,49.6652,-110.0115,49.28729,-107.42596,LE70380252000133PAC03,LE70380252000133PAC03,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000133PAC03
LE70370252000126EDC00,N/A,EDC,DAY, 037, 025,2000/05/05,2000:126:17:51:13.2758473,2000:126:17:51:40.2476473, 9, 9,  62.45,  47.22,  50.39,  93.29,  58.88,53.1874123,150.0791016,50°16'58.80"N,106°50'40.92"W,51°16'13.80"N,107°50'24.00"W,50°52'47.28"N,105°10'11.64"W,49°39'49.68"N,108°28'42.24"W,49°17'08.88"N,105°53'35.88"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25455   (51°15'16.38"N),-108.63168  (108°37'54.05"W), 51.31085   (51°18'39.06"N),-105.11478  (105°06'53.21"W), 49.23757   (49°14'15.25"N),-108.48137   (108°28'52.93"W), 49.29000   (49°17'24.00"N),-105.11002   (105°06'36.07"W),14981,16361,7491,8181,7491,8181,,,17,6.604,3.833,5.378,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-106.8447,51.2705,-107.84,50.8798,-105.1699,49.6638,-108.4784,49.2858,-105.8933,LE70370252000126EDC00,LE70370252000126EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000126EDC00
LE70380252000117PAC01,SAM,PAC,DAY, 038, 025,2000/04/26,2000:117:17:57:30.4276250,2000:117:17:57:57.3976874, 9, 9,  61.32,  63.56,  65.91,  68.17,  47.64,50.55353928,151.15130615,50°16'57.47"N,108°23'15.90"W,51°16'10.63"N,109°23'01.36"W,50°52'43.10"N,106°42'47.84"W,49°40'02.71"N,110°01'15.13"W,49°17'21.98"N,107°26'06.14"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28801   (51°17'16.84"N),-110.03060  (110°01'50.16"W), 51.21021   (51°12'36.76"N),-106.62556  (106°37'32.02"W), 49.34027   (49°20'24.97"N),-110.06942   (110°04'09.91"W), 49.26764   (49°16'03.50"N),-106.80012   (106°48'00.43"W),14441,15861,7221,7931,7221,7931,,,20,3.633,2.497,2.639,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28263,-108.38775,51.26962,-109.38371,50.87864,-106.71329,49.66742,-110.02087,49.28944,-107.43504,LE70380252000117PAC01,LE70380252000117PAC01,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000117PAC01
LE70370252000110EDC00,N/A,EDC,DAY, 037, 025,2000/04/19,2000:110:17:51:16.6465334,2000:110:17:51:43.6172834, 9, 9,   0.01,   0.00,   0.02,   0.00,   0.01,48.2535324,151.8331146,50°16'58.80"N,106°49'09.84"W,51°16'13.80"N,107°48'56.88"W,50°52'46.20"N,105°08'42.36"W,49°39'47.88"N,108°27'13.32"W,49°17'06.72"N,105°52'04.44"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25535   (51°15'19.26"N),-108.60594  (108°36'21.38"W), 51.31088   (51°18'39.17"N),-105.08465  (105°05'04.74"W), 49.23292   (49°13'58.51"N),-108.45631   (108°27'22.72"W), 49.28462   (49°17'04.63"N),-105.08113   (105°04'52.07"W),15021,16381,7511,8191,7511,8191,,,65,4.709,3.271,3.388,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-106.8194,51.2705,-107.8158,50.8795,-105.1451,49.6633,-108.4537,49.2852,-105.8679,LE70370252000110EDC00,LE70370252000110EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000110EDC00
LE70380252000101PAC00,SAM,PAC,DAY, 038, 025,2000/04/10,2000:101:17:57:32.3486874,2000:101:17:57:59.3178125, 9, 9,  85.52,  93.39,  98.23,  77.74,  72.70,45.0451622,152.54379272,50°16'56.96"N,108°21'31.97"W,51°15'58.32"N,109°21'24.48"W,50°52'31.30"N,106°41'13.78"W,49°39'50.90"N,109°59'32.35"W,49°17'10.00"N,107°24'26.32"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28233   (51°16'56.39"N),-109.99630  (109°59'46.68"W), 51.20403   (51°12'14.51"N),-106.60466  (106°36'16.78"W), 49.33461   (49°20'04.60"N),-110.03649   (110°02'11.36"W), 49.26150   (49°15'41.40"N),-106.78002   (106°46'48.07"W),14441,15801,7221,7901,7221,7901,,,17,4.429,3.109,3.155,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28249,-108.35888,51.2662,-109.3568,50.87536,-106.68716,49.66414,-109.99232,49.28611,-107.40731,LE70380252000101PAC00,LE70380252000101PAC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000101PAC00
LE70370252000094PAC00,SAM,PAC,DAY, 037, 025,2000/04/03,2000:094:17:51:28.3541249,2000:094:17:51:55.3225624, 9, 9,  76.30,  97.55,  29.36,  96.01,  82.29,42.39572906,152.99891663,50°16'55.13"N,106°49'37.42"W,51°16'05.16"N,107°49'20.96"W,50°52'37.34"N,105°09'10.80"W,49°39'57.10"N,108°27'34.16"W,49°17'16.12"N,105°52'28.45"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25764   (51°15'27.50"N),-108.61902  (108°37'08.47"W), 51.31357   (51°18'48.85"N),-105.09757  (105°05'51.25"W), 49.23525   (49°14'06.90"N),-108.46884   (108°28'07.82"W), 49.28731   (49°17'14.32"N),-105.09351   (105°05'36.64"W),15021,16381,7511,8191,7511,8191,,,94,5.391,3.166,4.364,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28198,-106.82706,51.2681,-107.82249,50.87704,-105.153,49.66586,-108.45949,49.28781,-105.87457,LE70370252000094PAC00,LE70370252000094PAC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000094PAC00
LE70370252000078EDC00,N/A,EDC,DAY, 037, 025,2000/03/18,2000:078:17:51:36.1919532,2000:078:17:52:03.1600782, 9, 9,   0.20,   0.75,   0.03,   0.03,   0.01,36.071682,153.8813934,50°16'58.80"N,106°50'03.48"W,51°16'14.88"N,107°49'45.12"W,50°52'46.92"N,105°09'32.40"W,49°39'51.84"N,108°28'03.36"W,49°17'09.96"N,105°52'55.56"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26034   (51°15'37.22"N),-108.61923  (108°37'09.23"W), 51.31626   (51°18'58.54"N),-105.09757  (105°05'51.25"W), 49.23794   (49°14'16.58"N),-108.46903   (108°28'08.51"W), 49.29001   (49°17'24.04"N),-105.09351   (105°05'36.64"W),15021,16381,7511,8191,7511,8191,,,76,6.27,5.041,3.729,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-106.8343,51.2708,-107.8292,50.8797,-105.159,49.6644,-108.4676,49.2861,-105.8821,LE70370252000078EDC00,LE70370252000078EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000078EDC00
LE70370252000062PAC00,SAM,PAC,DAY, 037, 025,2000/03/02,2000:062:17:51:38.4246250,2000:062:17:52:05.3914999, 9, 9,   9.57,   8.23,  15.75,   6.57,   7.72,29.77647018,154.8143158,50°16'52.64"N,106°48'37.37"W,51°15'59.29"N,107°48'21.85"W,50°52'30.94"N,105°08'09.78"W,49°39'51.91"N,108°26'39.55"W,49°17'09.92"N,105°51'32.08"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25279   (51°15'10.04"N),-108.60144  (108°36'05.18"W), 51.30818   (51°18'29.45"N),-105.08464  (105°05'04.70"W), 49.23035   (49°13'49.26"N),-108.45201   (108°27'07.24"W), 49.28193   (49°16'54.95"N),-105.08112   (105°04'52.03"W),15021,16361,7511,8181,7511,8181,,,86,9.993,8.19,5.726,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28129,-106.81038,51.26647,-107.80607,50.87526,-105.13605,49.66442,-108.44432,49.28609,-105.85891,LE70370252000062PAC00,LE70370252000062PAC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000062PAC00
LE70380252000053EDC00,N/A,EDC,DAY, 038, 025,2000/02/22,2000:053:17:57:47.7335187,2000:053:17:58:14.6994312, 9, 9,  26.17,   0.03,  17.17,  13.83,  73.63,26.4349041,155.4565582,50°16'58.80"N,108°20'37.32"W,51°16'15.24"N,109°20'18.24"W,50°52'46.56"N,106°40'07.32"W,49°39'54.36"N,109°58'36.48"W,49°17'12.12"N,107°23'30.84"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28484   (51°17'05.42"N),-109.97474  (109°58'29.06"W), 51.20575   (51°12'20.70"N),-106.57871  (106°34'43.36"W), 49.33983   (49°20'23.39"N),-110.01574   (110°00'56.66"W), 49.26598   (49°15'57.53"N),-106.75488   (106°45'17.57"W),14421,15821,7211,7911,7211,7911,,,30,7.707,5.759,5.121,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-108.3437,51.2709,-109.3384,50.8796,-106.6687,49.6651,-109.9768,49.2867,-107.3919,LE70380252000053EDC00,LE70380252000053EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000053EDC00
LE70380252000037PAC01,SAM,PAC,DAY, 038, 025,2000/02/06,2000:037:17:57:56.4853749,2000:037:17:58:23.4498125, 9, 9,  46.91,  69.98,  59.11,  35.41,  23.12,21.19108772,156.90951538,50°16'49.76"N,108°21'21.24"W,51°15'53.46"N,109°21'06.55"W,50°52'24.96"N,106°40'57.07"W,49°39'46.87"N,109°59'20.29"W,49°17'04.60"N,107°24'15.23"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28233   (51°16'56.39"N),-109.99630  (109°59'46.68"W), 51.20371   (51°12'13.36"N),-106.59610  (106°35'45.96"W), 49.33461   (49°20'04.60"N),-110.03649   (110°02'11.36"W), 49.26120   (49°15'40.32"N),-106.77179   (106°46'18.44"W),14441,15841,7221,7921,7221,7921,,,59,9.615,7.748,5.693,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.28049,-108.3559,51.26485,-109.35182,50.8736,-106.68252,49.66302,-109.98897,49.28461,-107.40423,LE70380252000037PAC01,LE70380252000037PAC01,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000037PAC01
LE70370252000030EDC00,N/A,EDC,DAY, 037, 025,2000/01/30,2000:030:17:51:48.3880000,2000:030:17:52:15.3523375, 9, 9,   9.43,   3.66,   1.72,   4.62,  27.72,19.2729931,157.6772003,50°16'58.80"N,106°49'07.68"W,51°16'13.44"N,107°48'48.24"W,50°52'44.04"N,105°08'37.68"W,49°39'49.68"N,108°27'10.80"W,49°17'06.72"N,105°52'05.52"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25804   (51°15'28.94"N),-108.60615  (108°36'22.14"W), 51.31358   (51°18'48.89"N),-105.08465  (105°05'04.74"W), 49.23562   (49°14'08.23"N),-108.45650   (108°27'23.40"W), 49.28732   (49°17'14.35"N),-105.08113   (105°04'52.07"W),15021,16381,7511,8191,7511,8191,,,59,10.868,10.044,4.15,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-106.8188,51.2704,-107.8134,50.8789,-105.1438,49.6638,-108.453,49.2852,-105.8682,LE70370252000030EDC00,LE70370252000030EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252000030EDC00
LE70380252000021PAC05,SAM,PAC,DAY, 038, 025,2000/01/21,2000:021:17:57:58.8499374,2000:021:17:58:25.8136250, 9, 9,  70.31,  70.20,  73.47,  58.71,  78.87,17.23458862,158.75361633,50°16'47.64"N,108°21'04.50"W,51°15'53.71"N,109°20'48.62"W,50°52'24.38"N,106°40'38.75"W,49°39'46.44"N,109°59'05.10"W,49°17'03.59"N,107°23'59.60"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28225   (51°16'56.10"N),-109.98770  (109°59'15.72"W), 51.20355   (51°12'12.78"N),-106.59181  (106°35'30.52"W), 49.33454   (49°20'04.34"N),-110.02823   (110°01'41.63"W), 49.26105   (49°15'39.78"N),-106.76768   (106°46'03.65"W),14441,15821,7221,7911,7221,7911,,,38,11.113,9.188,6.251,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.2799,-108.35125,51.26492,-109.34684,50.87344,-106.67743,49.6629,-109.98475,49.28433,-107.39989,LE70380252000021PAC05,LE70380252000021PAC05,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000021PAC05
LE70380252000005PAC00,SAM,PAC,DAY, 038, 025,2000/01/05,2000:005:17:58:01.3167499,2000:005:17:58:28.2790625, 9, 9,  84.40,  83.58,  99.36,  60.71,  93.95,14.94882774,160.82209778,50°16'46.31"N,108°21'03.89"W,51°15'57.67"N,109°20'49.67"W,50°52'27.73"N,106°40'39.50"W,49°39'53.21"N,109°59'03.88"W,49°17'09.74"N,107°23'57.98"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28499   (51°17'05.96"N),-109.99194  (109°59'30.98"W), 51.20624   (51°12'22.46"N),-106.59156  (106°35'29.62"W), 49.33727   (49°20'14.17"N),-110.03231   (110°01'56.32"W), 49.26374   (49°15'49.46"N),-106.76745   (106°46'02.82"W),14441,15841,7221,7921,7221,7921,,,42,13.322,11.143,7.302,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.27953,-108.35108,51.26602,-109.34713,50.87437,-106.67764,49.66478,-109.98441,49.28604,-107.39944,LE70380252000005PAC00,LE70380252000005PAC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252000005PAC00
LE70370251999363EDC00,N/A,EDC,DAY, 037, 025,1999/12/29,1999:363:17:51:46.9996316,1999:363:17:52:13.9618691, 9, 9,   6.47,   1.67,   3.61,   2.65,  17.94,14.5336323,161.7208405,50°16'58.80"N,106°47'36.60"W,51°16'15.60"N,107°47'18.96"W,50°52'44.76"N,105°07'07.68"W,49°39'54.00"N,108°25'38.28"W,49°17'09.96"N,105°50'32.28"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26435   (51°15'51.66"N),-108.57653  (108°34'35.51"W), 51.31899   (51°19'08.36"N),-105.05883  (105°03'31.79"W), 49.24725   (49°14'50.10"N),-108.42845   (108°25'42.42"W), 49.29813   (49°17'53.27"N),-105.05639   (105°03'23.00"W),14981,16361,7491,8181,7491,8181,,,101,6.634,5.06,4.29,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-106.7935,51.271,-107.7886,50.8791,-105.1188,49.665,-108.4273,49.2861,-105.8423,LE70370251999363EDC00,LE70370251999363EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370251999363EDC00
LE70380251999354EDC00,N/A,EDC,DAY, 038, 025,1999/12/20,1999:354:17:58:06.5194524,1999:354:17:58:33.4806399, 9, 9,  77.29,  75.75,  58.05,  88.31,  87.07,14.5476265,162.7970734,50°16'58.80"N,108°22'11.64"W,51°16'15.24"N,109°21'54.00"W,50°52'44.04"N,106°41'43.08"W,49°39'54.36"N,110°00'16.56"W,49°17'09.96"N,107°25'10.92"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28780   (51°17'16.08"N),-110.00479  (110°00'17.24"W), 51.20957   (51°12'34.45"N),-106.60843  (106°36'30.35"W), 49.34007   (49°20'24.25"N),-110.04464   (110°02'40.70"W), 49.26704   (49°16'01.34"N),-106.78367   (106°47'01.21"W),14441,15821,7221,7911,7221,7911,,,23,8.675,4.667,7.313,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,50.283,-108.3699,51.2709,-109.365,50.8789,-106.6953,49.6651,-110.0046,49.2861,-107.4197,LE70380251999354EDC00,LE70380251999354EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380251999354EDC00
