Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70210272002115GNC00,SAM,GNC,DAY, 021, 027,2002/04/25,2002:115:16:09:42.3845624,2002:115:16:10:09.4476875, 9, 9,  84.73,  83.92,  73.89,  89.56,  91.55,51.87695694,146.87678528,47°26'50.21"N,83°15'09.22"W,48°25'42.74"N,84°12'16.42"W,48°03'37.76"N,81°40'47.21"W,46°49'00.30"N,84°47'21.01"W,46°27'35.14"N,82°20'16.51"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42316   (48°25'23.38"N), -84.95666  (84°57'23.98"W), 48.48942   (48°29'21.91"N), -81.64423  (81°38'39.23"W), 46.40323   (46°24'11.63"N), -84.80797   (84°48'28.69"W), 46.46499   (46°27'53.96"N), -81.61994   (81°37'11.78"W),15001,16341,7501,8171,7501,8171,,,21,4.912,3.292,3.645,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.44728,-83.25256,48.42854,-84.20456,48.06049,-81.67978,46.81675,-84.78917,46.45976,-82.33792,LE70210272002115GNC00,LE70210272002115GNC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272002115GNC00
LE70220272002106EDC01,N/A,EDC,DAY, 022, 027,2002/04/16,2002:106:16:15:51.4617500,2002:106:16:16:18.5239375, 9, 9,   1.45,   2.81,   2.47,   0.02,   0.50,48.8634644,147.9976044,47°27'03.60"N,84°48'11.88"W,48°25'54.12"N,85°45'16.20"W,48°03'48.24"N,83°13'49.08"W,46°49'10.20"N,86°20'24.00"W,46°27'44.64"N,83°53'21.12"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.46237   (48°27'44.53"N), -86.34529  (86°20'43.04"W), 48.39958   (48°23'58.49"N), -83.14382  (83°08'37.75"W), 46.51353   (46°30'48.71"N), -86.36908   (86°22'08.69"W), 46.45485   (46°27'17.46"N), -83.28350   (83°17'00.60"W),14441,15801,7221,7901,7221,7901,,,143,5.272,3.959,3.482,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.8033,48.4317,-85.7545,48.0634,-83.2303,46.8195,-86.34,46.4624,-83.8892,LE70220272002106EDC01,LE70220272002106EDC01,http://earthexplorer.usgs.gov/download/options/5441/LE70220272002106EDC01
LE70220272002090EDC00,N/A,EDC,DAY, 022, 027,2002/03/31,2002:090:16:15:52.6437679,2002:090:16:16:19.7042054, 9, 9,  65.56,  81.99,  62.89,  46.41,  70.93,42.9123917,149.605835,47°27'03.60"N,84°47'25.08"W,48°25'59.88"N,85°44'29.04"W,48°03'53.64"N,83°13'00.48"W,46°49'00.48"N,86°19'44.04"W,46°27'34.20"N,83°52'41.16"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.45425   (48°27'15.30"N), -86.34134  (86°20'28.82"W), 48.39109   (48°23'27.92"N), -83.13230  (83°07'56.28"W), 46.50811   (46°30'29.20"N), -86.36523   (86°21'54.83"W), 46.44908   (46°26'56.69"N), -83.27217   (83°16'19.81"W),14421,15841,7211,7921,7211,7921,,,25,6.525,5.2,3.941,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.7903,48.4333,-85.7414,48.0649,-83.2168,46.8168,-86.3289,46.4595,-83.8781,LE70220272002090EDC00,LE70220272002090EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272002090EDC00
LE70220272002058EDC00,N/A,EDC,DAY, 022, 027,2002/02/27,2002:058:16:16:03.4725732,2002:058:16:16:30.5275107, 9, 9,  31.15,   9.89,  52.35,   5.67,  56.70,30.413208,152.2760468,47°27'03.60"N,84°48'53.28"W,48°26'01.68"N,85°45'55.80"W,48°03'52.56"N,83°14'24.72"W,46°49'01.56"N,86°21'11.52"W,46°27'33.12"N,83°54'06.12"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.45711   (48°27'25.60"N), -86.36971  (86°22'10.96"W), 48.39473   (48°23'41.03"N), -83.16040  (83°09'37.44"W), 46.50826   (46°30'29.74"N), -86.39260   (86°23'33.36"W), 46.44997   (46°26'59.89"N), -83.29946   (83°17'58.06"W),14441,15841,7221,7921,7221,7921,,,171,4.285,3.022,3.038,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.8148,48.4338,-85.7655,48.0646,-83.2402,46.8171,-86.3532,46.4592,-83.9017,LE70220272002058EDC00,LE70220272002058EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272002058EDC00
LE70220272002026EDC00,N/A,EDC,DAY, 022, 027,2002/01/26,2002:026:16:15:56.3231307,2002:026:16:16:23.3743183, 9, 9,  72.54,  96.09,  99.68,  55.65,  38.72,20.5123329,155.8166809,47°27'03.60"N,84°47'17.16"W,48°25'59.52"N,85°44'21.84"W,48°03'49.32"N,83°12'52.20"W,46°49'03.72"N,86°19'35.40"W,46°27'33.84"N,83°52'31.08"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44616   (48°26'46.18"N), -86.34145  (86°20'29.22"W), 48.38328   (48°22'59.81"N), -83.14100  (83°08'27.60"W), 46.50001   (46°30'00.04"N), -86.36532   (86°21'55.15"W), 46.44125   (46°26'28.50"N), -83.28052   (83°16'49.87"W),14421,15801,7211,7901,7211,7901,,,13,7.424,6.865,2.827,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.7881,48.4332,-85.7394,48.0637,-83.2145,46.8177,-86.3265,46.4594,-83.8753,LE70220272002026EDC00,LE70220272002026EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272002026EDC00
LE70220272001359EDC00,N/A,EDC,DAY, 022, 027,2001/12/25,2001:359:16:15:47.1770010,2001:359:16:16:14.2245635, 9, 9,  70.49,  72.62,  71.56,  62.72,  75.05,16.7214317,160.0559692,47°27'03.60"N,84°46'37.92"W,48°25'54.12"N,85°43'43.68"W,48°03'43.20"N,83°12'14.76"W,46°48'57.96"N,86°18'56.52"W,46°27'27.72"N,83°51'52.92"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44074   (48°26'26.66"N), -86.33746  (86°20'14.86"W), 48.37749   (48°22'38.96"N), -83.12928  (83°07'45.41"W), 46.49189   (46°29'30.80"N), -86.36151   (86°21'41.44"W), 46.43279   (46°25'58.04"N), -83.26938   (83°16'09.77"W),14441,15841,7221,7921,7221,7921,,,39,5.437,3.302,4.32,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.7772,48.4317,-85.7288,48.062,-83.2041,46.8161,-86.3157,46.4577,-83.8647,LE70220272001359EDC00,LE70220272001359EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001359EDC00
LE70220272001343EDC00,N/A,EDC,DAY, 022, 027,2001/12/09,2001:343:16:15:42.0745614,2001:343:16:16:09.1206864, 9, 9,  53.20,  55.19,  90.12,   4.59,  62.91,17.6396198,161.7078552,47°27'03.60"N,84°46'38.64"W,48°26'01.32"N,85°43'40.08"W,48°03'50.40"N,83°12'09.00"W,46°49'05.52"N,86°18'57.60"W,46°27'34.92"N,83°51'51.84"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44341   (48°26'36.28"N), -86.33337  (86°20'00.13"W), 48.38018   (48°22'48.65"N), -83.12908  (83°07'44.69"W), 46.49727   (46°29'50.17"N), -86.35753   (86°21'27.11"W), 46.43817   (46°26'17.41"N), -83.26901   (83°16'08.44"W),14421,15821,7211,7911,7211,7911,,,28,14.062,11.98,7.363,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.7774,48.4337,-85.7278,48.064,-83.2025,46.8182,-86.316,46.4597,-83.8644,LE70220272001343EDC00,LE70220272001343EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001343EDC00
LE70220272001311EDC00,N/A,EDC,DAY, 022, 027,2001/11/07,2001:311:16:15:30.8740583,2001:311:16:15:57.9178708, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,24.3557358,162.2760315,47°27'03.60"N,84°47'08.16"W,48°25'57.36"N,85°44'15.36"W,48°03'46.80"N,83°12'43.56"W,46°49'01.92"N,86°19'28.92"W,46°27'31.32"N,83°52'22.44"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44074   (48°26'26.66"N), -86.33746  (86°20'14.86"W), 48.37776   (48°22'39.94"N), -83.13737  (83°08'14.53"W), 46.49459   (46°29'40.52"N), -86.36148   (86°21'41.33"W), 46.43573   (46°26'08.63"N), -83.27699   (83°16'37.16"W),14421,15801,7211,7901,7211,7901,,,148,4.154,3.333,2.48,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.7856,48.4326,-85.7376,48.063,-83.2121,46.8172,-86.3247,46.4587,-83.8729,LE70220272001311EDC00,LE70220272001311EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001311EDC00
LE70220272001295EDC00,N/A,EDC,DAY, 022, 027,2001/10/22,2001:295:16:15:23.6248683,2001:295:16:15:50.6668058, 9, 9,  38.40,  40.84,  62.61,  13.24,  36.92,29.3794384,160.7710419,47°27'03.60"N,84°47'13.92"W,48°25'51.60"N,85°44'23.28"W,48°03'40.32"N,83°12'50.76"W,46°48'58.32"N,86°19'36.84"W,46°27'27.72"N,83°52'29.28"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43536   (48°26'07.30"N), -86.34159  (86°20'29.72"W), 48.37224   (48°22'20.06"N), -83.13373  (83°08'01.43"W), 46.48921   (46°29'21.16"N), -86.36545   (86°21'55.62"W), 46.43022   (46°25'48.79"N), -83.27346   (83°16'24.46"W),14421,15841,7211,7921,7211,7921,,,47,6.186,5.208,3.339,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.7872,48.431,-85.7398,48.0612,-83.2141,46.8162,-86.3269,46.4577,-83.8748,LE70220272001295EDC00,LE70220272001295EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001295EDC00
LE70210272001288GNC00,SAM,GNC,DAY, 021, 027,2001/10/15,2001:288:16:09:09.1355000,2001:288:16:09:36.1761875, 9, 9,  47.45,  50.21,  48.35,  49.44,  41.81,31.7761879,159.74009705,47°26'32.28"N,83°13'23.16"W,48°25'24.49"N,84°10'28.24"W,48°03'14.11"N,81°38'57.30"W,46°48'47.09"N,84°45'40.14"W,46°27'16.74"N,82°18'33.34"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41605   (48°24'57.78"N), -84.92772  (84°55'39.79"W), 48.48148   (48°28'53.33"N), -81.61571  (81°36'56.56"W), 46.39875   (46°23'55.50"N), -84.78033   (84°46'49.19"W), 46.45974   (46°27'35.06"N), -81.59254   (81°35'33.14"W),14981,16341,7491,8171,7491,8171,,,38,3.897,2.593,2.909,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.4423,-83.2231,48.42347,-84.17451,48.05392,-81.64925,46.81308,-84.76115,46.45465,-82.30926,LE70210272001288GNC00,LE70210272001288GNC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001288GNC00
LE70210272001272EDC00,N/A,EDC,DAY, 021, 027,2001/09/29,2001:272:16:09:17.8996778,2001:272:16:09:44.9392403, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,37.3750534,156.5014496,47°27'03.60"N,83°18'43.56"W,48°25'41.88"N,84°15'58.32"W,48°03'40.32"N,81°44'32.64"W,46°48'46.08"N,84°50'59.28"W,46°27'24.84"N,82°23'58.92"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40815   (48°24'29.34"N), -85.00010  (85°00'00.36"W), 48.47564   (48°28'32.30"N), -81.69276  (81°41'33.94"W), 46.39102   (46°23'27.67"N), -84.85004   (84°51'00.14"W), 46.45393   (46°27'14.15"N), -81.66670   (81°40'00.12"W),14981,16321,7491,8161,7491,8161,,,249,2.098,.905,1.893,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-83.3121,48.4283,-84.2662,48.0612,-81.7424,46.8128,-84.8498,46.4569,-82.3997,LE70210272001272EDC00,LE70210272001272EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001272EDC00
LE70210272001256EDC00,N/A,EDC,DAY, 021, 027,2001/09/13,2001:256:16:09:27.9409881,2001:256:16:09:54.9790506, 9, 9,  70.81,  86.34,  65.14,  73.43,  58.33,42.9301453,152.4674835,47°27'03.60"N,83°17'43.44"W,48°25'49.44"N,84°14'54.60"W,48°03'47.88"N,81°43'27.48"W,46°48'53.64"N,84°49'58.44"W,46°27'32.04"N,82°22'56.64"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40886   (48°24'31.90"N), -84.97988  (84°58'47.57"W), 48.47576   (48°28'32.74"N), -81.67247  (81°40'20.89"W), 46.39437   (46°23'39.73"N), -84.83076   (84°49'50.74"W), 46.45674   (46°27'24.26"N), -81.64720   (81°38'49.92"W),14961,16321,7481,8161,7481,8161,,,36,3.743,2.161,3.056,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-83.2954,48.4304,-84.2485,48.0633,-81.7243,46.8149,-84.8329,46.4589,-82.3824,LE70210272001256EDC00,LE70210272001256EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001256EDC00
LE70220272001247EDC00,N/A,EDC,DAY, 022, 027,2001/09/04,2001:247:16:15:41.8913625,2001:247:16:16:08.9289250, 9, 9,  48.19,  30.53,  93.53,  13.25,  55.46,45.8958397,149.9342957,47°27'03.60"N,84°49'21.72"W,48°25'54.84"N,85°46'29.28"W,48°03'53.28"N,83°15'00.72"W,46°48'59.04"N,86°21'32.04"W,46°27'37.44"N,83°54'29.16"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44092   (48°26'27.31"N), -86.36991  (86°22'11.68"W), 48.37871   (48°22'43.36"N), -83.16566  (83°09'56.38"W), 46.49476   (46°29'41.14"N), -86.39275   (86°23'33.90"W), 46.43662   (46°26'11.83"N), -83.30427   (83°18'15.37"W),14421,15821,7211,7911,7211,7911,,,47,4.719,2.782,3.812,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.8227,48.4319,-85.7748,48.0648,-83.2502,46.8164,-86.3589,46.4604,-83.9081,LE70220272001247EDC00,LE70220272001247EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001247EDC00
LE70210272001240GNC00,SAM,GNC,DAY, 021, 027,2001/08/28,2001:240:16:09:38.8980000,2001:240:16:10:05.9347500, 9, 9,  49.01,  38.62,  76.60,  12.72,  68.13,48.0973053,147.93656921,47°26'59.35"N,83°15'47.20"W,48°25'50.09"N,84°12'58.79"W,48°03'47.59"N,81°41'28.39"W,46°49'10.88"N,84°47'58.02"W,46°27'48.35"N,82°20'52.30"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42543   (48°25'31.55"N), -84.96901  (84°58'08.44"W), 48.49207   (48°29'31.45"N), -81.65238  (81°39'08.57"W), 46.40823   (46°24'29.63"N), -84.82002   (84°49'12.07"W), 46.47035   (46°28'13.26"N), -81.62782   (81°37'40.15"W),14981,16361,7491,8181,7491,8181,,,103,5.587,2.029,5.206,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.44982,-83.26311,48.43058,-84.21633,48.06322,-81.69122,46.81969,-84.79945,46.46343,-82.34786,LE70210272001240GNC00,LE70210272001240GNC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001240GNC00
LE70220272001231EDC00,N/A,EDC,DAY, 022, 027,2001/08/19,2001:231:16:15:55.0414851,2001:231:16:16:22.0772352, 9, 9,  24.28,  13.62,  31.59,   3.26,  48.64,50.7208786,145.3172913,47°27'03.60"N,84°49'25.68"W,48°25'53.04"N,85°46'38.64"W,48°03'50.04"N,83°15'05.76"W,46°49'00.48"N,86°21'42.48"W,46°27'37.80"N,83°54'34.92"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44362   (48°26'37.03"N), -86.36987  (86°22'11.53"W), 48.38140   (48°22'53.04"N), -83.16546  (83°09'55.66"W), 46.49746   (46°29'50.86"N), -86.39272   (86°23'33.79"W), 46.43931   (46°26'21.52"N), -83.30409   (83°18'14.72"W),14421,15821,7211,7911,7211,7911,,,138,4.934,2.954,3.952,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.8238,48.4314,-85.7774,48.0639,-83.2516,46.8168,-86.3618,46.4605,-83.9097,LE70220272001231EDC00,LE70220272001231EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001231EDC00
LE70210272001224GNC00,SAM,GNC,DAY, 021, 027,2001/08/12,2001:224:16:09:48.5109999,2001:224:16:10:15.5456249, 9, 9,  54.67,  99.52,  58.07,  48.12,  12.95,52.61826706,143.42098999,47°27'01.19"N,83°15'08.53"W,48°25'42.10"N,84°12'21.31"W,48°03'39.06"N,81°40'49.91"W,46°49'03.47"N,84°47'23.46"W,46°27'40.39"N,82°20'16.66"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42316   (48°25'23.38"N), -84.95666  (84°57'23.98"W), 48.48940   (48°29'21.84"N), -81.64829  (81°38'53.84"W), 46.40592   (46°24'21.31"N), -84.80815   (84°48'29.34"W), 46.46767   (46°28'03.61"N), -81.62388   (81°37'25.97"W),14981,16321,7491,8161,7491,8161,,,60,4.202,3.203,2.72,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.45033,-83.25237,48.42836,-84.20592,48.06085,-81.68053,46.81763,-84.78985,46.46122,-82.33796,LE70210272001224GNC00,LE70210272001224GNC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001224GNC00
LE70220272001215EDC00,N/A,EDC,DAY, 022, 027,2001/08/03,2001:215:16:16:11.6419815,2001:215:16:16:38.6750440, 9, 9,   3.80,  12.39,   0.70,   0.00,   2.11,54.8002472,141.1382599,47°27'03.60"N,84°50'41.64"W,48°25'46.92"N,85°47'57.12"W,48°03'43.92"N,83°16'24.60"W,46°48'52.20"N,86°23'01.32"W,46°27'29.16"N,83°55'53.76"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44373   (48°26'37.43"N), -86.39016  (86°23'24.58"W), 48.38221   (48°22'55.96"N), -83.18971  (83°11'22.96"W), 46.49756   (46°29'51.22"N), -86.41226   (86°24'44.14"W), 46.44007   (46°26'24.25"N), -83.32747   (83°19'38.89"W),14421,15801,7211,7901,7211,7901,,,186,3.474,1.575,3.097,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.8449,48.4297,-85.7992,48.0622,-83.2735,46.8145,-86.3837,46.4581,-83.9316,LE70220272001215EDC00,LE70220272001215EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001215EDC00
LE70210272001208EDC00,N/A,EDC,DAY, 021, 027,2001/07/27,2001:208:16:10:07.9327921,2001:208:16:10:34.9644171, 9, 9,   0.02,   0.00,   0.06,   0.01,   0.01,56.3080521,139.6451874,47°27'03.60"N,83°18'34.92"W,48°25'51.60"N,84°15'48.24"W,48°03'48.60"N,81°44'15.36"W,46°48'54.72"N,84°50'52.44"W,46°27'31.68"N,82°23'44.88"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41906   (48°25'08.62"N), -84.99690  (84°59'48.84"W), 48.48651   (48°29'11.44"N), -81.68073  (81°40'50.63"W), 46.39923   (46°23'57.23"N), -84.84672   (84°50'48.19"W), 46.46210   (46°27'43.56"N), -81.65507   (81°39'18.25"W),15001,16361,7501,8181,7501,8181,,,240,3.658,2.614,2.559,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-83.3097,48.431,-84.2634,48.0635,-81.7376,46.8152,-84.8479,46.4588,-82.3958,LE70210272001208EDC00,LE70210272001208EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001208EDC00
LE70210272001192GNC00,SAM,GNC,DAY, 021, 027,2001/07/11,2001:192:16:10:16.9033125,2001:192:16:10:43.9323750, 9, 9,  80.71,  89.23,  74.05,  82.89,  76.67,59.02591705,137.47592163,47°26'59.57"N,83°16'50.66"W,48°25'37.99"N,84°14'03.48"W,48°03'35.10"N,81°42'33.70"W,46°49'01.70"N,84°49'02.32"W,46°27'38.52"N,82°21'56.81"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,NA,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41949   (48°25'10.16"N), -84.98477  (84°59'05.17"W), 48.48656   (48°29'11.62"N), -81.67261  (81°40'21.40"W), 46.40232   (46°24'08.35"N), -84.83522   (84°50'06.79"W), 46.46484   (46°27'53.42"N), -81.64729   (81°38'50.24"W),14981,16341,7491,8171,7491,8171,,,11,5.744,4.705,3.295,UTM,WGS84,WGS84,17,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.44988,-83.28074,48.42722,-84.2343,48.05975,-81.70936,46.81714,-84.81731,46.4607,-82.36578,LE70210272001192GNC00,LE70210272001192GNC00,http://earthexplorer.usgs.gov/download/options/5441/LE70210272001192GNC00
LE70220272001183EDC00,N/A,EDC,DAY, 022, 027,2001/07/02,2001:183:16:16:27.4990996,2001:183:16:16:54.5269746, 9, 9,  71.94,  65.90,  62.44,  79.99,  79.44,60.0251083,137.1013336,47°27'03.60"N,84°49'14.52"W,48°25'55.56"N,85°46'21.36"W,48°03'52.92"N,83°14'52.80"W,46°49'00.48"N,86°21'25.92"W,46°27'37.80"N,83°54'22.32"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,,,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44901   (48°26'56.44"N), -86.36981  (86°22'11.32"W), 48.38679   (48°23'12.44"N), -83.16505  (83°09'54.18"W), 46.50286   (46°30'10.30"N), -86.39266   (86°23'33.58"W), 46.44470   (46°26'40.92"N), -83.30372   (83°18'13.39"W),14421,15821,7211,7911,7211,7911,,,89,4.299,2.213,3.686,UTM,WGS84,WGS84,16,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,,47.451,-84.8207,48.4321,-85.7726,48.0647,-83.248,46.8168,-86.3572,46.4605,-83.9062,LE70220272001183EDC00,LE70220272001183EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70220272001183EDC00
